dictor;sex;village;sound;f1;f2
nchb;m;Naikhin;i;250.545907;250.545907
nchb;m;Naikhin;i;250.165430;250.165430
nchb;m;Naikhin;i;248.217844;248.217844
nchb;m;Naikhin;i;248.355156;248.355156
nchb;m;Naikhin;i;254.502483;254.502483
nchb;m;Naikhin;i;267.547125;267.547125
nchb;m;Naikhin;i;285.805454;285.805454
nchb;m;Naikhin;i;308.321658;308.321658
nchb;m;Naikhin;i;316.014112;316.014112
nchb;m;Naikhin;i;322.642460;322.642460
nchb;m;Naikhin;i;335.460692;335.460692
nchb;m;Naikhin;i;331.681352;331.681352
nchb;m;Naikhin;i;349.853373;349.853373
nchb;m;Naikhin;i;355.404386;355.404386
nchb;m;Naikhin;i;352.453621;352.453621
nchb;m;Naikhin;i;344.400952;344.400952
nchb;m;Naikhin;i;335.293039;335.293039
nchb;m;Naikhin;i;341.196761;341.196761
nchb;m;Naikhin;i;335.089725;335.089725
nchb;m;Naikhin;i;326.454611;326.454611
nchb;m;Naikhin;i;305.678040;305.678040
nchb;m;Naikhin;i;308.407196;308.407196
nchb;m;Naikhin;i;307.509822;307.509822
nchb;m;Naikhin;i;301.203745;301.203745
nchb;m;Naikhin;i;307.578401;307.578401
nchb;m;Naikhin;i;293.977159;293.977159
nchb;m;Naikhin;i;293.180979;293.180979
nchb;m;Naikhin;i;254.337404;254.337404
nchb;m;Naikhin;i;249.058363;249.058363
nchb;m;Naikhin;i;254.344554;254.344554
nchb;m;Naikhin;i;257.114607;257.114607
nchb;m;Naikhin;i;259.281768;259.281768
nchb;m;Naikhin;i;260.661678;260.661678
nchb;m;Naikhin;i;261.973160;261.973160
nchb;m;Naikhin;i;261.339952;261.339952
nchb;m;Naikhin;i;258.471308;258.471308
nchb;m;Naikhin;i;254.675872;254.675872
nchb;m;Naikhin;i;252.134920;252.134920
nchb;m;Naikhin;i;251.490861;251.490861
nchb;m;Naikhin;i;252.454111;252.454111
nchb;m;Naikhin;i;257.056758;257.056758
nchb;m;Naikhin;i;267.572951;267.572951
nchb;m;Naikhin;i;277.876940;277.876940
nchb;m;Naikhin;i;298.211345;298.211345
nchb;m;Naikhin;i;334.497881;334.497881
nchb;m;Naikhin;i;368.008254;368.008254
nchb;m;Naikhin;i;386.379427;386.379427
nchb;m;Naikhin;i;392.829961;392.829961
nchb;m;Naikhin;i;399.231125;399.231125
nchb;m;Naikhin;i;404.473882;404.473882
nchb;m;Naikhin;i;398.976425;398.976425
nchb;m;Naikhin;i;390.087297;390.087297
nchb;m;Naikhin;i;386.440143;386.440143
nchb;m;Naikhin;i;386.142489;386.142489
nchb;m;Naikhin;i;365.768629;365.768629
nchb;m;Naikhin;i;372.686377;372.686377
nchb;m;Naikhin;i;373.287122;373.287122
nchb;m;Naikhin;i;371.603472;371.603472
nchb;m;Naikhin;i;377.316223;377.316223
nchb;m;Naikhin;i;381.172777;381.172777
nchb;m;Naikhin;i;385.044968;385.044968
nchb;m;Naikhin;i;389.337736;389.337736
nchb;m;Naikhin;i;392.880758;392.880758
nchb;m;Naikhin;i;396.866700;396.866700
nchb;m;Naikhin;i;399.795127;399.795127
nchb;m;Naikhin;i;400.455917;400.455917
nchb;m;Naikhin;i;402.065924;402.065924
nchb;m;Naikhin;i;405.028512;405.028512
nchb;m;Naikhin;i;406.854465;406.854465
nchb;m;Naikhin;i;407.175822;407.175822
nchb;m;Naikhin;i;404.809169;404.809169
nchb;m;Naikhin;i;399.371983;399.371983
nchb;m;Naikhin;i;398.448010;398.448010
nchb;m;Naikhin;i;396.369253;396.369253
nchb;m;Naikhin;i;401.446002;401.446002
nchb;m;Naikhin;i;407.414724;407.414724
nchb;m;Naikhin;i;411.893332;411.893332
nchb;m;Naikhin;i;409.739040;409.739040
nchb;m;Naikhin;i;406.613519;406.613519
nchb;m;Naikhin;i;404.760777;404.760777
nchb;m;Naikhin;i;404.183753;404.183753
nchb;m;Naikhin;i;406.142575;406.142575
nchb;m;Naikhin;i;407.340595;407.340595
nchb;m;Naikhin;i;409.331821;409.331821
nchb;m;Naikhin;i;407.983609;407.983609
nchb;m;Naikhin;i;406.848589;406.848589
nchb;m;Naikhin;i;404.508726;404.508726
nchb;m;Naikhin;i;402.856877;402.856877
nchb;m;Naikhin;i;401.810658;401.810658
nchb;m;Naikhin;i;399.695626;399.695626
nchb;m;Naikhin;i;396.697396;396.697396
nchb;m;Naikhin;i;386.840665;386.840665
nchb;m;Naikhin;i;379.926876;379.926876
nchb;m;Naikhin;i;366.315000;366.315000
nchb;m;Naikhin;i;353.103092;353.103092
nchb;m;Naikhin;i;368.771208;368.771208
nchb;m;Naikhin;i;363.905279;363.905279
nchb;m;Naikhin;i;349.423762;349.423762
nchb;m;Naikhin;i;331.737242;331.737242
nchb;m;Naikhin;i;243.425207;243.425207
nchb;m;Naikhin;i;268.781425;268.781425
nchb;m;Naikhin;i;289.492574;289.492574
nchb;m;Naikhin;i;300.399766;300.399766
nchb;m;Naikhin;i;293.924043;293.924043
nchb;m;Naikhin;i;287.045074;287.045074
nchb;m;Naikhin;i;291.403402;291.403402
nchb;m;Naikhin;i;303.784407;303.784407
nchb;m;Naikhin;i;307.572980;307.572980
nchb;m;Naikhin;i;310.550321;310.550321
nchb;m;Naikhin;i;320.798513;320.798513
nchb;m;Naikhin;i;330.253752;330.253752
nchb;m;Naikhin;i;343.901991;343.901991
nchb;m;Naikhin;i;365.342820;365.342820
nchb;m;Naikhin;i;378.950649;378.950649
nchb;m;Naikhin;i;392.257562;392.257562
nchb;m;Naikhin;i;401.419740;401.419740
nchb;m;Naikhin;i;405.655455;405.655455
nchb;m;Naikhin;i;408.447685;408.447685
nchb;m;Naikhin;i;409.372574;409.372574
nchb;m;Naikhin;i;406.361036;406.361036
nchb;m;Naikhin;i;401.072277;401.072277
nchb;m;Naikhin;i;395.259993;395.259993
nchb;m;Naikhin;i;391.748199;391.748199
nchb;m;Naikhin;i;390.861369;390.861369
nchb;m;Naikhin;i;394.363676;394.363676
nchb;m;Naikhin;i;400.078173;400.078173
nchb;m;Naikhin;i;407.487812;407.487812
nchb;m;Naikhin;i;412.722507;412.722507
nchb;m;Naikhin;i;414.070868;414.070868
nchb;m;Naikhin;i;414.852290;414.852290
nchb;m;Naikhin;i;416.711872;416.711872
nchb;m;Naikhin;i;416.029402;416.029402
nchb;m;Naikhin;i;413.070251;413.070251
nchb;m;Naikhin;i;409.605139;409.605139
nchb;m;Naikhin;i;406.121353;406.121353
nchb;m;Naikhin;i;404.480728;404.480728
nchb;m;Naikhin;i;403.206879;403.206879
nchb;m;Naikhin;i;402.225028;402.225028
nchb;m;Naikhin;i;400.756278;400.756278
nchb;m;Naikhin;i;399.862532;399.862532
nchb;m;Naikhin;i;398.355929;398.355929
nchb;m;Naikhin;i;400.067303;400.067303
nchb;m;Naikhin;i;400.971441;400.971441
nchb;m;Naikhin;i;400.913945;400.913945
nchb;m;Naikhin;i;400.527072;400.527072
nchb;m;Naikhin;i;400.165370;400.165370
nchb;m;Naikhin;i;399.720931;399.720931
nchb;m;Naikhin;i;398.595591;398.595591
nchb;m;Naikhin;i;403.169758;403.169758
nchb;m;Naikhin;i;402.481870;402.481870
nchb;m;Naikhin;i;402.335585;402.335585
nchb;m;Naikhin;i;402.774878;402.774878
nchb;m;Naikhin;i;405.182392;405.182392
nchb;m;Naikhin;i;405.933071;405.933071
nchb;m;Naikhin;i;405.804154;405.804154
nchb;m;Naikhin;i;405.658388;405.658388
nchb;m;Naikhin;i;403.145243;403.145243
nchb;m;Naikhin;i;401.247804;401.247804
nchb;m;Naikhin;i;397.931272;397.931272
nchb;m;Naikhin;i;389.272389;389.272389
nchb;m;Naikhin;i;366.529919;366.529919
nchb;m;Naikhin;i;354.972376;354.972376
nchb;m;Naikhin;i;347.541499;347.541499
nchb;m;Naikhin;i;243.930525;243.930525
nchb;m;Naikhin;i;267.254206;267.254206
nchb;m;Naikhin;i;295.969848;295.969848
nchb;m;Naikhin;i;303.031550;303.031550
nchb;m;Naikhin;i;300.697815;300.697815
nchb;m;Naikhin;i;293.510526;293.510526
nchb;m;Naikhin;i;288.860857;288.860857
nchb;m;Naikhin;i;285.577989;285.577989
nchb;m;Naikhin;i;280.702392;280.702392
nchb;m;Naikhin;i;275.897162;275.897162
nchb;m;Naikhin;i;278.161518;278.161518
nchb;m;Naikhin;i;287.271453;287.271453
nchb;m;Naikhin;i;297.446691;297.446691
nchb;m;Naikhin;i;307.460333;307.460333
nchb;m;Naikhin;i;312.886334;312.886334
nchb;m;Naikhin;i;306.745268;306.745268
nchb;m;Naikhin;i;299.847869;299.847869
nchb;m;Naikhin;i;294.681310;294.681310
nchb;m;Naikhin;i;288.426223;288.426223
nchb;m;Naikhin;i;295.174868;295.174868
nchb;m;Naikhin;i;311.714858;311.714858
nchb;m;Naikhin;i;325.340284;325.340284
nchb;m;Naikhin;i;328.595171;328.595171
nchb;m;Naikhin;i;337.210959;337.210959
nchb;m;Naikhin;i;346.666852;346.666852
nchb;m;Naikhin;i;355.975741;355.975741
nchb;m;Naikhin;i;373.023899;373.023899
nchb;m;Naikhin;i;389.665534;389.665534
nchb;m;Naikhin;i;397.309652;397.309652
nchb;m;Naikhin;i;398.960249;398.960249
nchb;m;Naikhin;i;399.761111;399.761111
nchb;m;Naikhin;i;398.979285;398.979285
nchb;m;Naikhin;i;392.474124;392.474124
nchb;m;Naikhin;i;384.995132;384.995132
nchb;m;Naikhin;i;382.816769;382.816769
nchb;m;Naikhin;i;381.703506;381.703506
nchb;m;Naikhin;i;379.922423;379.922423
nchb;m;Naikhin;i;376.140937;376.140937
nchb;m;Naikhin;i;372.618484;372.618484
nchb;m;Naikhin;i;373.752825;373.752825
nchb;m;Naikhin;i;374.676353;374.676353
nchb;m;Naikhin;i;370.986035;370.986035
nchb;m;Naikhin;i;373.299246;373.299246
nchb;m;Naikhin;i;380.514256;380.514256
nchb;m;Naikhin;i;389.795939;389.795939
nchb;m;Naikhin;i;396.800293;396.800293
nchb;m;Naikhin;i;402.379596;402.379596
nchb;m;Naikhin;i;402.994161;402.994161
nchb;m;Naikhin;i;399.146959;399.146959
nchb;m;Naikhin;i;401.985845;401.985845
nchb;m;Naikhin;i;406.641346;406.641346
nchb;m;Naikhin;i;406.025159;406.025159
nchb;m;Naikhin;i;408.092895;408.092895
nchb;m;Naikhin;i;403.098365;403.098365
nchb;m;Naikhin;i;399.378348;399.378348
nchb;m;Naikhin;i;397.505286;397.505286
nchb;m;Naikhin;i;394.619367;394.619367
nchb;m;Naikhin;i;398.243277;398.243277
nchb;m;Naikhin;i;401.997855;401.997855
nchb;m;Naikhin;i;401.155903;401.155903
nchb;m;Naikhin;i;398.672954;398.672954
nchb;m;Naikhin;i;391.230350;391.230350
nchb;m;Naikhin;i;382.921406;382.921406
nchb;m;Naikhin;i;390.651354;390.651354
nchb;m;Naikhin;i;380.750908;380.750908
nchb;m;Naikhin;i;374.810393;374.810393
nchb;m;Naikhin;i;378.342539;378.342539
nchb;m;Naikhin;i;359.743338;359.743338
nchb;m;Naikhin;i;334.326256;334.326256
nchb;m;Naikhin;i;326.070781;326.070781
nchb;m;Naikhin;i;335.592643;335.592643
nchb;m;Naikhin;i;329.135000;329.135000
nchb;m;Naikhin;i;323.181892;323.181892
nchb;m;Naikhin;i;316.800723;316.800723
nchb;m;Naikhin;e;289.012935;2021.039508
nchb;m;Naikhin;e;318.191494;2032.840154
nchb;m;Naikhin;e;329.670581;2066.389334
nchb;m;Naikhin;e;324.826861;2091.993395
nchb;m;Naikhin;e;326.781775;2092.432584
nchb;m;Naikhin;e;332.375905;2099.287803
nchb;m;Naikhin;e;336.355715;2161.293150
nchb;m;Naikhin;e;337.392761;2150.088311
nchb;m;Naikhin;e;341.857022;2153.445681
nchb;m;Naikhin;e;350.347313;2191.670261
nchb;m;Naikhin;e;351.307432;2182.376697
nchb;m;Naikhin;e;349.258283;2137.001422
nchb;m;Naikhin;e;349.995556;2135.749371
nchb;m;Naikhin;e;352.930035;2184.879673
nchb;m;Naikhin;e;355.551968;2192.452641
nchb;m;Naikhin;e;356.638554;2189.431093
nchb;m;Naikhin;e;356.425835;2220.594526
nchb;m;Naikhin;e;353.259870;2245.755214
nchb;m;Naikhin;e;352.909998;2102.923426
nchb;m;Naikhin;e;342.967808;2063.063143
nchb;m;Naikhin;e;324.959334;2070.274823
nchb;m;Naikhin;e;316.826201;1519.096288
nchb;m;Naikhin;e;312.701238;1446.138450
nchb;m;Naikhin;e;307.433194;1664.042596
nchb;m;Naikhin;e;305.064291;1829.322500
nchb;m;Naikhin;e;311.661135;2531.061381
nchb;m;Naikhin;e;317.710011;2365.089952
nchb;m;Naikhin;e;327.682739;2025.574354
nchb;m;Naikhin;e;338.932440;1972.763058
nchb;m;Naikhin;e;343.434520;1980.747702
nchb;m;Naikhin;e;344.519471;2009.452482
nchb;m;Naikhin;e;343.705156;1999.768926
nchb;m;Naikhin;e;345.023923;2008.862567
nchb;m;Naikhin;e;345.926786;2035.922799
nchb;m;Naikhin;e;345.656297;2053.352550
nchb;m;Naikhin;e;346.704873;2044.143265
nchb;m;Naikhin;e;346.899585;2039.652614
nchb;m;Naikhin;e;347.335618;2060.561568
nchb;m;Naikhin;e;348.826493;2072.502026
nchb;m;Naikhin;e;349.927889;2064.774102
nchb;m;Naikhin;e;350.299430;2051.764553
nchb;m;Naikhin;e;350.545341;2063.823595
nchb;m;Naikhin;e;347.823286;2085.165042
nchb;m;Naikhin;e;337.717635;2353.669381
nchb;m;Naikhin;e;322.493730;1524.142806
nchb;m;Naikhin;e;315.732390;1542.307767
nchb;m;Naikhin;e;313.069004;1762.010057
nchb;m;Naikhin;e;310.231197;1857.772407
nchb;m;Naikhin;e;269.258855;2626.437124
nchb;m;Naikhin;e;312.822638;2621.994129
nchb;m;Naikhin;e;316.264526;1942.738678
nchb;m;Naikhin;e;317.175052;1997.493506
nchb;m;Naikhin;e;318.925687;2095.446127
nchb;m;Naikhin;e;323.197090;2109.940537
nchb;m;Naikhin;e;321.755945;2072.430992
nchb;m;Naikhin;e;321.981469;2041.126949
nchb;m;Naikhin;e;323.084694;2080.601136
nchb;m;Naikhin;e;323.748236;2116.506127
nchb;m;Naikhin;e;322.808081;2133.591919
nchb;m;Naikhin;e;321.253728;2113.262121
nchb;m;Naikhin;e;320.321044;2071.938149
nchb;m;Naikhin;e;319.609669;2057.896735
nchb;m;Naikhin;e;318.730866;2063.908804
nchb;m;Naikhin;e;319.040830;2065.008924
nchb;m;Naikhin;e;325.664379;2056.763197
nchb;m;Naikhin;e;335.842205;2026.415043
nchb;m;Naikhin;e;345.792754;1940.085167
nchb;m;Naikhin;e;338.806543;1948.958191
nchb;m;Naikhin;e;328.954426;1850.558822
nchb;m;Naikhin;e;323.240990;1782.419664
nchb;m;Naikhin;e;325.101252;1763.278373
nchb;m;Naikhin;e;315.495268;2031.763465
nchb;m;Naikhin;e;338.975181;2036.002991
nchb;m;Naikhin;e;341.932352;2044.380822
nchb;m;Naikhin;e;340.771329;2030.627138
nchb;m;Naikhin;e;341.756925;2029.803725
nchb;m;Naikhin;e;345.581587;2035.534501
nchb;m;Naikhin;e;347.283937;2084.921436
nchb;m;Naikhin;e;344.584535;2040.444819
nchb;m;Naikhin;e;342.303178;2062.218873
nchb;m;Naikhin;e;337.953475;2069.908201
nchb;m;Naikhin;e;337.873188;2046.541806
nchb;m;Naikhin;e;329.730667;2062.574719
nchb;m;Naikhin;e;321.370185;2082.712550
nchb;m;Naikhin;e;321.270912;2087.006307
nchb;m;Naikhin;e;321.497633;2104.638170
nchb;m;Naikhin;e;322.416892;2066.730817
nchb;m;Naikhin;e;319.982825;2075.538797
nchb;m;Naikhin;e;314.733668;2055.813725
nchb;m;Naikhin;e;310.715567;2024.589944
nchb;m;Naikhin;e;306.936700;2011.170374
nchb;m;Naikhin;e;305.851060;2024.567080
nchb;m;Naikhin;e;300.226664;2033.623935
nchb;m;Naikhin;e;301.193961;2068.647387
nchb;m;Naikhin;e;297.989819;2059.752009
nchb;m;Naikhin;e;293.682401;2058.360757
nchb;m;Naikhin;e;294.300844;2061.532443
nchb;m;Naikhin;e;293.430825;2052.082459
nchb;m;Naikhin;e;293.643384;2025.787598
nchb;m;Naikhin;e;295.031728;2013.413335
nchb;m;Naikhin;e;291.548351;2022.351500
nchb;m;Naikhin;e;290.481508;2020.990078
nchb;m;Naikhin;e;294.719818;2027.735000
nchb;m;Naikhin;e;294.405740;2038.908012
nchb;m;Naikhin;e;291.271604;2062.672004
nchb;m;Naikhin;e;291.012937;2026.793813
nchb;m;Naikhin;e;290.194168;2040.185448
nchb;m;Naikhin;e;288.642912;2158.625978
nchb;m;Naikhin;e;285.048163;2068.796351
nchb;m;Naikhin;e;299.895284;2138.195799
nchb;m;Naikhin;e;314.524385;2075.420486
nchb;m;Naikhin;e;318.360277;2056.417929
nchb;m;Naikhin;e;312.974433;2065.769821
nchb;m;Naikhin;e;313.672605;2054.472131
nchb;m;Naikhin;e;317.826453;2048.565889
nchb;m;Naikhin;e;318.686600;2047.841801
nchb;m;Naikhin;e;319.326036;2022.777610
nchb;m;Naikhin;e;317.527813;2054.945596
nchb;m;Naikhin;e;315.145681;2132.723233
nchb;m;Naikhin;e;316.566964;2084.168113
nchb;m;Naikhin;e;321.697856;2106.713251
nchb;m;Naikhin;e;321.458244;2082.287315
nchb;m;Naikhin;e;314.999878;2045.401829
nchb;m;Naikhin;e;315.394683;2047.774260
nchb;m;Naikhin;e;316.171311;2053.072671
nchb;m;Naikhin;e;313.650632;2056.258773
nchb;m;Naikhin;e;314.141579;2056.881956
nchb;m;Naikhin;e;317.753895;2038.788347
nchb;m;Naikhin;e;321.914572;2023.879703
nchb;m;Naikhin;e;266.256538;2113.310132
nchb;m;Naikhin;e;256.988363;1962.629645
nchb;m;Naikhin;e;247.502607;2036.027181
nchb;m;Naikhin;e;250.448066;2083.530549
nchb;m;Naikhin;e;251.557989;2103.382151
nchb;m;Naikhin;e;247.599797;2139.882479
nchb;m;Naikhin;e;245.968946;2164.718655
nchb;m;Naikhin;e;246.741962;2084.492851
nchb;m;Naikhin;e;246.605918;2118.442877
nchb;m;Naikhin;e;244.866260;2122.216177
nchb;m;Naikhin;e;244.108158;2122.017634
nchb;m;Naikhin;e;244.362605;2135.209356
nchb;m;Naikhin;e;243.733156;2133.785432
nchb;m;Naikhin;e;243.784432;2131.115896
nchb;m;Naikhin;e;245.029955;2124.108635
nchb;m;Naikhin;e;247.435024;2118.151081
nchb;m;Naikhin;e;250.703952;2111.758035
nchb;m;Naikhin;e;254.744153;2107.689005
nchb;m;Naikhin;e;258.254850;2105.330971
nchb;m;Naikhin;e;259.917570;2100.623399
nchb;m;Naikhin;e;259.054247;2095.093854
nchb;m;Naikhin;e;255.845469;2094.990727
nchb;m;Naikhin;e;253.168031;2097.350907
nchb;m;Naikhin;e;250.982591;2102.507930
nchb;m;Naikhin;e;249.969560;2110.286541
nchb;m;Naikhin;e;249.315055;2130.084079
nchb;m;Naikhin;e;249.976603;2161.407515
nchb;m;Naikhin;e;251.158139;2175.599388
nchb;m;Naikhin;e;252.833834;2157.798798
nchb;m;Naikhin;e;251.911398;2141.001639
nchb;m;Naikhin;e;250.954535;2135.292270
nchb;m;Naikhin;e;249.677814;2133.426022
nchb;m;Naikhin;e;250.835401;2145.832280
nchb;m;Naikhin;e;252.463931;2148.696172
nchb;m;Naikhin;e;251.492619;2150.110371
nchb;m;Naikhin;e;252.537985;2157.111699
nchb;m;Naikhin;e;250.048499;2157.041310
nchb;m;Naikhin;e;248.491508;2148.437872
nchb;m;Naikhin;e;252.415975;2149.555339
nchb;m;Naikhin;e;258.525022;2152.327034
nchb;m;Naikhin;e;262.377007;2176.166749
nchb;m;Naikhin;e;271.445323;2156.731217
nchb;m;Naikhin;e;282.072631;2185.692287
nchb;m;Naikhin;e;291.308114;2207.898829
nchb;m;Naikhin;e;294.851511;2169.477430
nchb;m;Naikhin;e;277.791188;2137.367246
nchb;m;Naikhin;e;272.454799;2140.552137
nchb;m;Naikhin;e;272.290925;2203.479300
nchb;m;Naikhin;e;233.235664;2127.668390
nchb;m;Naikhin;e;237.359299;2016.784910
nchb;m;Naikhin;e;270.800199;2067.786500
nchb;m;Naikhin;e;289.422293;2109.748553
nchb;m;Naikhin;e;301.330411;2107.533722
nchb;m;Naikhin;e;309.293713;2082.369789
nchb;m;Naikhin;e;299.345111;2080.693972
nchb;m;Naikhin;e;293.500650;2090.238932
nchb;m;Naikhin;e;295.479514;2101.075480
nchb;m;Naikhin;e;300.189700;2112.868193
nchb;m;Naikhin;e;299.183110;2177.641283
nchb;m;Naikhin;e;290.427270;2082.138074
nchb;m;Naikhin;e;284.202505;2046.900292
nchb;m;Naikhin;e;279.674575;2045.924318
nchb;m;Naikhin;e;275.912950;2056.036205
nchb;m;Naikhin;e;274.181065;2073.732505
nchb;m;Naikhin;e;275.265394;2094.575910
nchb;m;Naikhin;e;277.456341;1940.178861
nchb;m;Naikhin;e;279.885185;2135.599337
nchb;m;Naikhin;e;284.396022;2136.017635
nchb;m;Naikhin;e;292.424811;2159.503714
nchb;m;Naikhin;e;304.120176;2193.173342
nchb;m;Naikhin;e;321.477551;2230.673053
nchb;m;Naikhin;e;326.678458;2248.700991
nchb;m;Naikhin;e;319.022207;2244.809607
nchb;m;Naikhin;e;305.285133;2222.712799
nchb;m;Naikhin;e;298.897547;2164.025491
nchb;m;Naikhin;e;295.417587;2139.895516
nchb;m;Naikhin;e;294.140093;2120.372870
nchb;m;Naikhin;e;295.318785;2118.361405
nchb;m;Naikhin;e;300.086379;2127.808533
nchb;m;Naikhin;e;299.163846;2148.142078
nchb;m;Naikhin;e;297.529011;2168.796651
nchb;m;Naikhin;e;299.955656;2166.723226
nchb;m;Naikhin;e;297.937391;2182.495276
nchb;m;Naikhin;e;292.396423;2133.625945
nchb;m;Naikhin;e;296.621786;2147.965406
nchb;m;Naikhin;e;320.015112;2181.152725
nchb;m;Naikhin;e;349.484863;2189.919689
nchb;m;Naikhin;e;366.041810;2187.950241
nchb;m;Naikhin;e;382.773694;2177.016263
nchb;m;Naikhin;e;385.001499;2182.471138
nchb;m;Naikhin;e;381.439757;2161.451539
nchb;m;Naikhin;e;368.893753;2150.192164
nchb;m;Naikhin;e;376.730286;2169.342713
nchb;m;Naikhin;e;356.985426;2179.742053
nchb;m;Naikhin;e;293.444850;2188.765050
nchb;m;Naikhin;e;246.605929;2225.182025
nchb;m;Naikhin;e;248.825514;1960.757231
nchb;m;Naikhin;e;246.896009;2079.844429
nchb;m;Naikhin;e;249.742713;2096.032701
nchb;m;Naikhin;e;248.510009;2118.674628
nchb;m;Naikhin;e;247.823547;2141.330703
nchb;m;Naikhin;e;248.522506;2106.950187
nchb;m;Naikhin;e;249.699078;2053.154465
nchb;m;Naikhin;e;249.634669;2068.987906
nchb;m;Naikhin;e;250.004658;2079.467454
nchb;m;Naikhin;e;250.545907;2078.690615
nchb;m;Naikhin;e;250.165430;2112.119400
nchb;m;Naikhin;e;248.217844;2134.732339
nchb;m;Naikhin;e;248.355156;2117.753289
nchb;m;Naikhin;e;254.502483;2094.046691
nchb;m;Naikhin;e;267.547125;2081.226783
nchb;m;Naikhin;e;285.805454;2092.495045
nchb;m;Naikhin;e;308.321658;2127.226023
nchb;m;Naikhin;e;316.014112;2133.289671
nchb;m;Naikhin;e;322.642460;2099.910456
nchb;m;Naikhin;e;335.460692;2100.233535
nchb;m;Naikhin;e;331.681352;2122.365414
nchb;m;Naikhin;e;349.853373;2124.439195
nchb;m;Naikhin;e;355.404386;2111.114020
nchb;m;Naikhin;e;352.453621;2121.225948
nchb;m;Naikhin;e;344.400952;2120.491305
nchb;m;Naikhin;e;335.293039;2114.419986
nchb;m;Naikhin;e;341.196761;2123.767970
nchb;m;Naikhin;e;335.089725;2144.705837
nchb;m;Naikhin;e;326.454611;2142.454450
nchb;m;Naikhin;e;305.678040;2196.935717
nchb;m;Naikhin;e;308.407196;2233.169796
nchb;m;Naikhin;e;307.509822;2318.961081
nchb;m;Naikhin;e;301.203745;2284.722867
nchb;m;Naikhin;e;307.578401;2180.932788
nchb;m;Naikhin;e;293.977159;2171.376629
nchb;m;Naikhin;e;293.180979;2195.702042
nchb;m;Naikhin;e;254.337404;1936.003793
nchb;m;Naikhin;e;249.058363;1908.288242
nchb;m;Naikhin;e;254.344554;1966.725176
nchb;m;Naikhin;e;257.114607;1958.686565
nchb;m;Naikhin;e;259.281768;1954.711637
nchb;m;Naikhin;e;260.661678;1956.808997
nchb;m;Naikhin;e;261.973160;1954.452756
nchb;m;Naikhin;e;261.339952;1955.110685
nchb;m;Naikhin;e;258.471308;1947.326098
nchb;m;Naikhin;e;254.675872;1943.810202
nchb;m;Naikhin;e;252.134920;1950.978143
nchb;m;Naikhin;e;251.490861;1952.334234
nchb;m;Naikhin;e;252.454111;1960.669393
nchb;m;Naikhin;e;257.056758;1979.125088
nchb;m;Naikhin;e;267.572951;1983.705028
nchb;m;Naikhin;e;277.876940;2005.389634
nchb;m;Naikhin;e;298.211345;2054.840696
nchb;m;Naikhin;e;334.497881;2041.780245
nchb;m;Naikhin;e;368.008254;2061.441536
nchb;m;Naikhin;e;386.379427;2121.834357
nchb;m;Naikhin;e;392.829961;2103.394955
nchb;m;Naikhin;e;399.231125;2087.020160
nchb;m;Naikhin;e;404.473882;2061.417020
nchb;m;Naikhin;e;398.976425;2076.526578
nchb;m;Naikhin;e;390.087297;2088.476004
nchb;m;Naikhin;e;386.440143;2070.485568
nchb;m;Naikhin;e;386.142489;2056.316918
nchb;m;Naikhin;e;365.768629;2080.531783
nchb;m;Naikhin;e;372.686377;2048.925263
nchb;m;Naikhin;e;373.287122;2040.377480
nchb;m;Naikhin;e;371.603472;2038.047474
nchb;m;Naikhin;e;377.316223;2059.297783
nchb;m;Naikhin;e;381.172777;2061.056997
nchb;m;Naikhin;e;385.044968;2056.669616
nchb;m;Naikhin;e;389.337736;2055.040515
nchb;m;Naikhin;e;392.880758;2054.933857
nchb;m;Naikhin;e;396.866700;2060.291931
nchb;m;Naikhin;e;399.795127;2067.644514
nchb;m;Naikhin;e;400.455917;2069.169642
nchb;m;Naikhin;e;402.065924;2070.337816
nchb;m;Naikhin;e;405.028512;2077.204089
nchb;m;Naikhin;e;406.854465;2083.603011
nchb;m;Naikhin;e;407.175822;2117.863419
nchb;m;Naikhin;e;404.809169;2180.037459
nchb;m;Naikhin;e;399.371983;2264.040407
nchb;m;Naikhin;e;398.448010;2409.930446
nchb;m;Naikhin;e;396.369253;2481.457598
nchb;m;Naikhin;e;401.446002;2413.421837
nchb;m;Naikhin;e;407.414724;2237.293960
nchb;m;Naikhin;e;411.893332;2195.385644
nchb;m;Naikhin;e;409.739040;2218.219411
nchb;m;Naikhin;e;406.613519;2195.589718
nchb;m;Naikhin;e;404.760777;2129.670957
nchb;m;Naikhin;e;404.183753;2143.045971
nchb;m;Naikhin;e;406.142575;2147.637134
nchb;m;Naikhin;e;407.340595;2160.533266
nchb;m;Naikhin;e;409.331821;2176.873800
nchb;m;Naikhin;e;407.983609;2177.996568
nchb;m;Naikhin;e;406.848589;2164.281285
nchb;m;Naikhin;e;404.508726;2137.162463
nchb;m;Naikhin;e;402.856877;2113.735142
nchb;m;Naikhin;e;401.810658;2115.363134
nchb;m;Naikhin;e;399.695626;2128.771123
nchb;m;Naikhin;e;396.697396;2096.082981
nchb;m;Naikhin;e;386.840665;1981.954866
nchb;m;Naikhin;e;379.926876;1900.045435
nchb;m;Naikhin;e;366.315000;1972.911250
nchb;m;Naikhin;e;353.103092;2301.835289
nchb;m;Naikhin;e;368.771208;2295.547831
nchb;m;Naikhin;e;363.905279;2240.716114
